order_id,logistics_cost,warehouse_cost,sla_breach_flag
54526,258,103,1
54527,97,44,0
54528,106,105,0
54529,276,98,1
54530,166,71,0
54531,95,95,0
54532,166,94,0
54533,253,115,1
54534,332,64,1
54535,164,64,0
54536,157,67,0
54537,128,93,0
54538,122,110,0
54539,156,44,0
54540,158,40,0
54541,115,91,0
54542,83,54,0
54543,239,54,1
54544,297,40,1
54545,101,106,0
54546,104,92,0
54547,267,50,1
54548,108,107,0
54549,107,64,0
54550,322,110,1
54551,122,118,0
54552,102,96,0
54553,233,96,1
54554,250,68,1
54555,80,76,0
54556,174,41,0
54557,164,73,0
54558,325,70,1
54559,136,99,0
54560,151,90,0
54561,108,79,0
54562,380,82,1
54563,346,109,1
54564,202,50,1
54565,273,49,1
54566,139,77,0
54567,232,100,1
54568,348,114,1
54569,208,54,1
54570,343,100,1
54571,277,86,1
54572,242,104,1
54573,128,43,0
54574,159,61,0
54575,345,40,1
54576,178,61,0
54577,157,100,0
54578,355,107,1
54579,164,74,0
54580,116,103,0
54581,148,99,0
54582,224,104,1
54583,295,50,1
54584,101,107,0
54585,80,55,0
54586,83,45,0
54587,228,47,1
54588,256,94,1
54589,172,40,0
54590,99,97,0
54591,151,69,0
54592,105,115,0
54593,147,65,0
54594,239,75,1
54595,313,76,1
54596,98,65,0
54597,108,97,0
54598,249,45,1
54599,233,54,1
54600,310,103,1
54601,138,117,0
54602,89,47,0
54603,204,94,1
54604,136,111,0
54605,175,85,0
54606,109,113,0
54607,152,61,0
54608,297,61,1
54609,135,46,0
54610,353,108,1
54611,337,77,1
54612,387,111,1
54613,109,119,0
54614,341,52,1
54615,101,116,0
54616,92,55,0
54617,116,93,0
54618,287,44,1
54619,322,110,1
54620,344,42,1
54621,179,101,0
54622,159,59,0
54623,243,96,1
54624,298,59,1
54625,159,98,0
54626,151,52,0
54627,309,56,1
54628,128,55,0
54629,114,95,0
54630,145,95,0
54631,110,71,0
54632,353,91,1
54633,175,92,0
54634,348,95,1
54635,276,42,1
54636,154,111,0
54637,133,53,0
54638,167,41,0
54639,326,87,1
54640,148,108,0
54641,365,65,1
54642,265,85,1
54643,86,72,0
54644,357,78,1
54645,341,98,1
54646,85,95,0
54647,159,118,0
54648,113,99,0
54649,250,108,1
54650,96,77,0
54651,377,49,1
54652,177,52,0
54653,92,89,0
54654,344,48,1
54655,332,69,1
54656,166,82,0
54657,167,115,0
54658,232,77,1
54659,82,57,0
54660,311,93,1
54661,132,111,0
54662,90,95,0
54663,331,88,1
54664,146,57,0
54665,142,89,0
54666,155,54,0
54667,270,46,1
54668,145,98,0
54669,177,66,0
54670,97,87,0
54671,135,113,0
54672,217,84,1
54673,348,63,1
54674,179,94,0
54675,165,66,0
54676,117,41,0
54677,304,48,1
54678,397,107,1
54679,104,101,0
54680,353,86,1
54681,86,63,0
54682,89,83,0
54683,389,44,1
54684,98,63,0
54685,80,98,0
54686,161,77,0
54687,140,61,0
54688,324,91,1
54689,263,88,1
54690,143,94,0
54691,258,58,1
54692,138,63,0
54693,116,91,0
54694,255,84,1
54695,282,94,1
54696,111,118,0
54697,97,45,0
54698,81,108,0
54699,216,107,1
54700,179,97,0
54701,161,92,0
54702,121,89,0
54703,156,46,0
54704,204,94,1
54705,122,90,0
54706,123,60,0
54707,217,92,1
54708,155,97,0
54709,89,116,0
54710,166,90,0
54711,110,112,0
54712,345,94,1
54713,132,88,0
54714,126,95,0
54715,102,63,0
54716,102,53,0
54717,138,93,0
54718,132,56,0
54719,106,46,0
54720,358,115,1
54721,238,49,1
54722,244,114,1
54723,120,111,0
54724,125,66,0
54725,112,59,0
54726,369,90,1
54727,156,111,0
54728,143,82,0
54729,85,103,0
54730,168,55,0
54731,165,83,0
54732,91,50,0
54733,166,88,0
54734,142,116,0
54735,150,44,0
54736,173,97,0
54737,141,98,0
54738,246,52,1
54739,174,92,0
54740,126,112,0
54741,85,58,0
54742,378,104,1
54743,223,111,1
54744,297,58,1
54745,371,78,1
54746,282,54,1
54747,125,114,0
54748,103,102,0
54749,250,116,1
54750,111,83,0
54751,125,85,0
54752,304,111,1
54753,349,93,1
54754,333,81,1
54755,250,112,1
54756,100,96,0
54757,165,84,0
54758,171,111,0
54759,172,80,0
54760,115,56,0
54761,86,76,0
54762,113,43,0
54763,139,95,0
54764,119,96,0
54765,140,99,0
54766,136,80,0
54767,135,108,0
54768,157,106,0
54769,143,47,0
54770,109,97,0
54771,165,97,0
54772,155,50,0
54773,168,55,0
54774,316,47,1
54775,135,94,0
54776,155,55,0
54777,179,47,0
54778,252,42,1
54779,211,46,1
54780,112,100,0
54781,166,78,0
54782,165,95,0
54783,119,76,0
54784,116,66,0
54785,97,71,0
54786,379,83,1
54787,179,58,0
54788,356,49,1
54789,247,61,1
54790,328,60,1
54791,256,56,1
54792,234,44,1
54793,302,105,1
54794,280,52,1
54795,391,78,1
54796,168,53,0
54797,158,85,0
54798,135,90,0
54799,174,58,0
54800,136,84,0
54801,176,53,0
54802,132,107,0
54803,262,74,1
54804,179,114,0
54805,229,68,1
54806,120,108,0
54807,104,64,0
54808,86,40,0
54809,125,81,0
54810,336,93,1
54811,283,78,1
54812,284,78,1
54813,150,69,0
54814,336,67,1
54815,158,111,0
54816,228,114,1
54817,179,90,0
54818,107,42,0
54819,386,58,1
54820,83,67,0
54821,153,76,0
54822,93,79,0
54823,285,106,1
54824,162,60,0
54825,111,75,0
54826,345,107,1
54827,245,80,1
54828,146,91,0
54829,364,46,1
54830,111,91,0
54831,106,83,0
54832,170,116,0
54833,399,55,1
54834,273,91,1
54835,164,91,0
54836,279,72,1
54837,127,90,0
54838,156,40,0
54839,129,109,0
54840,102,113,0
54841,324,40,1
54842,248,96,1
54843,204,74,1
54844,99,68,0
54845,142,91,0
54846,107,65,0
54847,370,80,1
54848,231,92,1
54849,291,119,1
54850,226,109,1
54851,262,104,1
54852,216,72,1
54853,166,45,0
54854,142,64,0
54855,315,108,1
54856,172,68,0
54857,126,40,0
54858,144,113,0
54859,287,81,1
54860,315,104,1
54861,94,65,0
54862,202,102,1
54863,283,71,1
54864,276,103,1
54865,265,48,1
54866,314,111,1
54867,347,65,1
54868,142,86,0
54869,277,92,1
54870,101,43,0
54871,161,60,0
54872,349,107,1
54873,218,81,1
54874,131,43,0
54875,133,62,0
54876,172,105,0
54877,212,92,1
54878,174,111,0
54879,271,81,1
54880,149,63,0
54881,203,63,1
54882,100,95,0
54883,97,76,0
54884,164,117,0
54885,212,110,1
54886,173,43,0
54887,102,41,0
54888,336,50,1
54889,153,74,0
54890,380,108,1
54891,154,47,0
54892,143,61,0
54893,288,52,1
54894,137,88,0
54895,150,45,0
54896,128,88,0
54897,344,102,1
54898,158,116,0
54899,151,45,0
54900,168,77,0
54901,119,75,0
54902,83,75,0
54903,86,59,0
54904,252,77,1
54905,147,112,0
54906,114,45,0
54907,82,77,0
54908,126,65,0
54909,362,64,1
54910,314,75,1
54911,178,116,0
54912,152,111,0
54913,377,79,1
54914,83,107,0
54915,393,105,1
54916,331,48,1
54917,200,73,1
54918,160,101,0
54919,122,90,0
54920,316,52,1
54921,125,56,0
54922,100,103,0
54923,113,98,0
54924,142,88,0
54925,153,77,0
54926,130,67,0
54927,119,54,0
54928,283,77,1
54929,128,116,0
54930,98,59,0
54931,117,40,0
54932,129,51,0
54933,101,73,0
54934,329,64,1
54935,120,100,0
54936,122,97,0
54937,278,118,1
54938,133,116,0
54939,327,84,1
54940,159,97,0
54941,246,56,1
54942,103,100,0
54943,333,72,1
54944,119,61,0
54945,282,101,1
54946,110,73,0
54947,117,50,0
54948,135,76,0
54949,110,87,0
54950,86,52,0
54951,203,101,1
54952,160,102,0
54953,134,107,0
54954,201,86,1
54955,274,86,1
54956,80,81,0
54957,367,43,1
54958,158,112,0
54959,120,48,0
54960,95,81,0
54961,228,71,1
54962,108,45,0
54963,270,53,1
54964,102,53,0
54965,132,69,0
54966,155,41,0
54967,225,46,1
54968,154,79,0
54969,238,74,1
54970,263,117,1
54971,339,69,1
54972,152,50,0
54973,239,76,1
54974,156,65,0
54975,95,68,0
54976,106,90,0
54977,272,75,1
54978,147,67,0
54979,310,46,1
54980,211,103,1
54981,141,104,0
54982,118,88,0
54983,372,111,1
54984,252,107,1
54985,384,73,1
54986,119,59,0
54987,101,109,0
54988,258,43,1
54989,149,111,0
54990,119,40,0
54991,175,112,0
54992,88,96,0
54993,121,69,0
54994,96,40,0
54995,126,99,0
54996,216,104,1
54997,100,105,0
54998,279,91,1
54999,322,119,1
55000,343,119,1
55001,85,40,0
55002,166,116,0
55003,179,50,0
55004,113,104,0
55005,382,67,1
55006,147,47,0
55007,80,54,0
55008,163,119,0
55009,163,44,0
55010,397,70,1
55011,89,83,0
55012,127,93,0
55013,236,103,1
55014,211,107,1
55015,116,60,0
55016,98,46,0
55017,317,69,1
55018,118,41,0
55019,124,89,0
55020,342,71,1
55021,246,82,1
55022,119,63,0
55023,349,78,1
55024,273,60,1
55025,268,88,1
55026,262,59,1
55027,92,48,0
55028,149,111,0
55029,91,81,0
55030,145,76,0
55031,130,97,0
55032,142,63,0
55033,284,82,1
55034,153,51,0
55035,360,108,1
55036,114,100,0
55037,141,53,0
55038,361,59,1
55039,109,107,0
55040,171,67,0
55041,290,100,1
55042,222,46,1
55043,167,76,0
55044,156,74,0
55045,159,51,0
55046,133,71,0
55047,156,99,0
55048,95,88,0
55049,137,117,0
55050,162,77,0
55051,144,112,0
55052,391,55,1
55053,167,96,0
55054,375,93,1
55055,325,82,1
55056,99,46,0
55057,128,97,0
55058,120,93,0
55059,128,105,0
55060,139,58,0
55061,243,67,1
55062,361,69,1
55063,85,65,0
55064,90,110,0
55065,100,48,0
55066,113,59,0
55067,119,94,0
55068,94,100,0
55069,163,73,0
55070,103,47,0
55071,173,56,0
55072,386,63,1
55073,273,65,1
55074,86,100,0
55075,377,113,1
55076,123,68,0
55077,134,62,0
55078,211,117,1
55079,261,77,1
55080,147,70,0
55081,175,94,0
55082,147,108,0
55083,118,76,0
55084,147,108,0
55085,107,85,0
55086,130,107,0
55087,232,55,1
55088,164,46,0
55089,95,55,0
55090,105,110,0
55091,166,65,0
55092,312,90,1
55093,360,88,1
55094,222,77,1
55095,161,50,0
55096,176,66,0
55097,80,87,0
55098,147,42,0
55099,205,51,1
55100,99,97,0
55101,218,53,1
55102,173,103,0
55103,99,48,0
55104,175,55,0
55105,114,63,0
55106,119,79,0
55107,321,41,1
55108,133,89,0
55109,125,59,0
55110,396,117,1
55111,222,80,1
55112,154,79,0
55113,268,62,1
55114,155,47,0
55115,293,102,1
55116,113,104,0
55117,389,88,1
55118,160,75,0
55119,253,78,1
55120,209,57,1
55121,392,112,1
55122,119,111,0
55123,216,56,1
55124,250,58,1
55125,159,69,0
55126,126,90,0
55127,94,87,0
55128,292,109,1
55129,164,114,0
55130,173,100,0
55131,120,84,0
55132,130,84,0
55133,160,70,0
55134,114,95,0
55135,114,71,0
55136,136,95,0
55137,346,71,1
55138,283,98,1
55139,350,86,1
55140,153,68,0
55141,83,77,0
55142,355,76,1
55143,175,101,0
55144,256,90,1
55145,100,58,0
55146,155,57,0
55147,97,106,0
55148,106,106,0
55149,253,55,1
55150,112,42,0
55151,84,64,0
55152,179,96,0
55153,139,115,0
55154,112,46,0
55155,350,45,1
55156,260,75,1
55157,379,77,1
55158,170,44,0
55159,369,62,1
55160,287,113,1
55161,115,52,0
55162,134,98,0
55163,244,48,1
55164,152,105,0
55165,147,78,0
55166,96,94,0
55167,137,113,0
55168,151,51,0
55169,170,119,0
55170,304,78,1
55171,150,115,0
55172,210,80,1
55173,171,116,0
55174,97,72,0
55175,166,49,0
55176,137,59,0
55177,146,86,0
55178,277,90,1
55179,314,101,1
55180,166,75,0
55181,85,51,0
55182,358,91,1
55183,111,102,0
55184,157,84,0
55185,163,59,0
55186,128,73,0
55187,171,72,0
55188,223,96,1
55189,172,79,0
55190,107,45,0
55191,163,63,0
55192,283,53,1
55193,164,80,0
55194,86,85,0
55195,143,46,0
55196,95,79,0
55197,127,92,0
55198,92,75,0
55199,167,109,0
55200,348,91,1
55201,262,91,1
55202,389,53,1
55203,367,101,1
55204,174,96,0
55205,126,71,0
55206,283,44,1
55207,120,91,0
55208,243,75,1
55209,305,54,1
55210,138,80,0
55211,109,48,0
55212,157,71,0
55213,177,97,0
55214,166,117,0
55215,212,64,1
55216,237,73,1
55217,115,44,0
55218,143,64,0
55219,253,62,1
55220,269,48,1
55221,155,83,0
55222,156,104,0
55223,371,109,1
55224,145,65,0
55225,82,66,0
55226,101,67,0
55227,159,49,0
55228,167,83,0
55229,398,63,1
55230,130,105,0
55231,329,96,1
55232,96,65,0
55233,395,52,1
55234,173,87,0
55235,166,60,0
55236,117,61,0
55237,255,114,1
55238,326,116,1
55239,104,60,0
55240,169,60,0
55241,341,64,1
55242,99,106,0
55243,117,98,0
55244,81,63,0
55245,123,72,0
55246,299,108,1
55247,174,81,0
55248,163,115,0
55249,372,73,1
55250,107,117,0
55251,275,117,1
55252,88,101,0
55253,254,45,1
55254,116,77,0
55255,324,52,1
55256,279,60,1
55257,145,62,0
55258,308,103,1
55259,104,108,0
55260,98,78,0
55261,346,94,1
55262,158,92,0
55263,214,87,1
55264,120,80,0
55265,329,116,1
55266,314,73,1
55267,179,62,0
55268,115,112,0
55269,300,109,1
55270,106,56,0
55271,206,51,1
55272,274,83,1
55273,127,84,0
55274,235,43,1
55275,151,82,0
55276,200,72,1
55277,333,77,1
55278,330,63,1
55279,328,110,1
55280,119,58,0
55281,81,110,0
55282,173,92,0
55283,387,102,1
55284,248,99,1
55285,101,66,0
55286,138,63,0
55287,113,72,0
55288,154,99,0
55289,351,82,1
55290,365,78,1
55291,396,83,1
55292,126,60,0
55293,149,79,0
55294,153,71,0
55295,137,118,0
55296,112,55,0
55297,219,47,1
55298,316,43,1
55299,282,46,1
55300,279,106,1
55301,331,62,1
55302,388,54,1
55303,218,75,1
55304,202,62,1
55305,399,66,1
55306,249,116,1
55307,330,117,1
55308,226,77,1
55309,176,90,0
55310,140,113,0
55311,208,93,1
55312,308,99,1
55313,249,86,1
55314,122,99,0
55315,247,110,1
55316,287,103,1
55317,81,78,0
55318,155,61,0
55319,116,118,0
55320,377,52,1
55321,110,62,0
55322,84,107,0
55323,99,73,0
55324,253,68,1
55325,131,56,0
55326,229,81,1
55327,218,91,1
55328,309,84,1
55329,319,64,1
55330,354,55,1
55331,106,58,0
55332,92,41,0
55333,177,64,0
55334,230,70,1
55335,138,65,0
55336,339,63,1
55337,318,85,1
55338,124,46,0
55339,148,63,0
55340,138,88,0
55341,395,40,1
55342,219,54,1
55343,141,109,0
55344,157,92,0
55345,260,110,1
55346,88,57,0
55347,154,42,0
55348,224,80,1
55349,128,93,0
55350,120,77,0
55351,335,78,1
55352,100,44,0
55353,122,101,0
55354,103,115,0
55355,115,47,0
55356,156,104,0
55357,289,90,1
55358,257,45,1
55359,201,109,1
55360,234,100,1
55361,200,66,1
55362,178,107,0
55363,270,117,1
55364,135,80,0
55365,102,99,0
55366,364,55,1
55367,332,61,1
55368,114,97,0
55369,377,108,1
55370,257,88,1
55371,332,44,1
55372,95,77,0
55373,178,112,0
55374,206,83,1
55375,120,45,0
55376,163,75,0
55377,139,70,0
55378,104,92,0
55379,230,112,1
55380,117,51,0
55381,374,77,1
55382,177,119,0
55383,89,97,0
55384,360,66,1
55385,172,40,0
55386,123,75,0
55387,307,111,1
55388,272,43,1
55389,228,86,1
55390,165,82,0
55391,250,85,1
55392,87,48,0
55393,133,109,0
55394,206,76,1
55395,243,58,1
55396,135,96,0
55397,96,51,0
55398,139,75,0
55399,271,51,1
55400,152,50,0
55401,213,60,1
55402,288,70,1
55403,135,98,0
55404,117,42,0
55405,150,68,0
55406,113,118,0
55407,97,76,0
55408,258,82,1
55409,273,79,1
55410,342,114,1
55411,97,96,0
55412,236,72,1
55413,108,82,0
55414,134,53,0
55415,153,99,0
55416,395,77,1
55417,137,86,0
55418,351,73,1
55419,158,102,0
55420,110,99,0
55421,110,45,0
55422,156,91,0
55423,110,115,0
55424,149,107,0
55425,99,73,0
55426,346,119,1
55427,160,69,0
55428,160,79,0
55429,136,67,0
55430,334,58,1
55431,113,104,0
55432,165,71,0
55433,100,104,0
55434,215,99,1
55435,84,78,0
55436,324,94,1
55437,304,57,1
55438,115,79,0
55439,133,68,0
55440,176,63,0
55441,222,82,1
55442,391,80,1
55443,139,79,0
55444,113,82,0
55445,289,85,1
55446,113,70,0
55447,157,40,0
55448,158,109,0
55449,162,40,0
55450,132,112,0
55451,243,51,1
55452,155,65,0
55453,108,115,0
55454,86,116,0
55455,349,106,1
55456,111,54,0
55457,376,116,1
55458,217,63,1
55459,109,111,0
55460,121,80,0
55461,259,45,1
55462,170,77,0
55463,345,95,1
55464,396,111,1
55465,108,70,0
55466,105,71,0
55467,123,70,0
55468,123,104,0
55469,150,71,0
55470,245,111,1
55471,284,45,1
55472,241,117,1
55473,114,118,0
55474,164,91,0
55475,161,102,0
55476,137,46,0
55477,149,63,0
55478,265,100,1
55479,100,108,0
55480,130,62,0
55481,116,71,0
55482,356,55,1
55483,83,83,0
55484,231,113,1
55485,344,58,1
55486,226,80,1
55487,177,95,0
55488,399,45,1
55489,226,63,1
55490,85,83,0
55491,378,79,1
55492,154,55,0
55493,160,88,0
55494,163,50,0
55495,133,101,0
55496,342,61,1
55497,120,40,0
55498,144,67,0
55499,384,44,1
55500,101,89,0
55501,163,89,0
55502,88,89,0
55503,332,87,1
55504,352,106,1
55505,99,93,0
55506,141,104,0
55507,169,80,0
55508,135,69,0
55509,103,78,0
55510,326,109,1
55511,350,111,1
55512,206,115,1
55513,279,49,1
55514,103,64,0
55515,330,89,1
55516,84,100,0
55517,141,96,0
55518,150,72,0
55519,134,51,0
55520,126,73,0
55521,105,47,0
55522,325,47,1
55523,161,63,0
55524,330,117,1
55525,178,89,0
55526,100,90,0
55527,103,41,0
55528,178,113,0
55529,134,56,0
55530,223,114,1
55531,375,89,1
55532,89,85,0
55533,285,40,1
55534,84,74,0
55535,170,49,0
55536,127,94,0
55537,113,109,0
55538,127,71,0
55539,89,43,0
55540,224,93,1
55541,134,88,0
55542,177,86,0
55543,293,54,1
55544,80,95,0
55545,174,61,0
55546,99,49,0
55547,340,71,1
55548,342,102,1
55549,91,115,0
55550,341,87,1
55551,342,55,1
55552,147,62,0
55553,169,77,0
55554,375,99,1
55555,257,107,1
55556,318,93,1
55557,84,53,0
55558,110,55,0
55559,398,70,1
55560,117,91,0
55561,140,115,0
55562,150,108,0
55563,102,68,0
55564,271,55,1
55565,86,105,0
55566,125,87,0
55567,164,72,0
55568,119,102,0
55569,115,70,0
55570,352,67,1
55571,128,55,0
55572,289,40,1
55573,340,98,1
55574,240,101,1
55575,154,70,0
55576,242,49,1
55577,117,116,0
55578,279,43,1
55579,225,57,1
55580,208,93,1
55581,89,119,0
55582,390,113,1
55583,84,62,0
55584,172,75,0
55585,162,95,0
55586,138,98,0
55587,365,92,1
55588,108,99,0
55589,386,99,1
55590,258,97,1
55591,365,40,1
55592,92,89,0
55593,346,41,1
55594,280,80,1
55595,266,94,1
55596,399,53,1
55597,285,80,1
55598,173,47,0
55599,121,108,0
55600,99,110,0
55601,153,50,0
55602,288,57,1
55603,167,87,0
55604,232,88,1
55605,96,76,0
55606,257,80,1
55607,309,44,1
55608,151,74,0
55609,86,82,0
55610,171,96,0
55611,91,45,0
55612,171,65,0
55613,146,104,0
55614,354,88,1
55615,123,52,0
55616,148,84,0
55617,343,47,1
55618,102,77,0
55619,324,99,1
55620,313,118,1
55621,130,102,0
55622,248,49,1
55623,375,112,1
55624,98,52,0
55625,210,77,1
55626,310,73,1
55627,332,83,1
55628,350,54,1
55629,136,75,0
55630,301,50,1
55631,217,113,1
55632,90,62,0
55633,129,50,0
55634,163,66,0
55635,292,58,1
55636,161,61,0
55637,159,73,0
55638,159,49,0
55639,367,109,1
55640,307,99,1
55641,259,89,1
55642,103,51,0
55643,353,82,1
55644,169,104,0
55645,351,115,1
55646,265,61,1
55647,141,73,0
55648,373,75,1
55649,218,93,1
55650,93,84,0
55651,113,108,0
55652,384,59,1
55653,94,117,0
55654,157,100,0
55655,307,110,1
55656,347,108,1
55657,163,90,0
55658,385,42,1
55659,95,114,0
55660,80,116,0
55661,110,61,0
55662,98,104,0
55663,336,95,1
55664,146,85,0
55665,117,111,0
55666,164,53,0
55667,134,42,0
55668,214,113,1
55669,124,118,0
55670,103,107,0
55671,318,42,1
55672,157,61,0
55673,396,99,1
55674,130,43,0
55675,164,52,0
55676,88,95,0
55677,83,59,0
55678,116,101,0
55679,139,93,0
55680,105,56,0
55681,141,45,0
55682,112,50,0
55683,382,58,1
55684,241,116,1
55685,213,56,1
55686,169,88,0
55687,335,90,1
55688,114,76,0
55689,309,44,1
55690,278,52,1
55691,171,102,0
55692,119,75,0
55693,111,59,0
55694,82,108,0
55695,201,58,1
55696,219,118,1
55697,281,106,1
55698,280,48,1
55699,170,76,0
55700,129,73,0
55701,90,101,0
55702,285,65,1
55703,123,67,0
55704,331,57,1
55705,146,110,0
55706,247,54,1
55707,179,103,0
55708,146,96,0
55709,159,111,0
55710,100,112,0
55711,98,99,0
55712,308,86,1
55713,397,114,1
55714,104,82,0
55715,150,95,0
55716,162,52,0
55717,309,90,1
55718,366,46,1
55719,378,72,1
55720,314,93,1
55721,85,85,0
55722,109,111,0
55723,225,52,1
55724,121,53,0
55725,87,102,0
55726,147,45,0
55727,165,111,0
55728,113,83,0
55729,395,47,1
55730,173,115,0
55731,380,86,1
55732,94,76,0
55733,160,105,0
55734,169,107,0
55735,374,46,1
55736,383,40,1
55737,174,67,0
55738,117,88,0
55739,175,89,0
55740,300,46,1
55741,178,57,0
55742,264,54,1
55743,205,95,1
55744,132,54,0
55745,83,88,0
55746,214,90,1
55747,371,67,1
55748,126,82,0
55749,353,60,1
55750,372,87,1
55751,85,88,0
55752,104,96,0
55753,388,94,1
55754,146,90,0
55755,117,93,0
55756,168,51,0
55757,283,72,1
55758,87,70,0
55759,123,116,0
55760,245,101,1
55761,305,50,1
55762,238,54,1
55763,325,80,1
55764,127,77,0
55765,150,98,0
55766,94,56,0
55767,339,72,1
55768,124,111,0
55769,321,105,1
55770,366,84,1
55771,381,114,1
55772,302,58,1
55773,94,50,0
55774,165,115,0
55775,371,85,1
55776,173,110,0
55777,262,41,1
55778,110,51,0
55779,82,79,0
55780,114,101,0
55781,108,74,0
55782,175,74,0
55783,90,52,0
55784,162,116,0
55785,109,62,0
55786,92,86,0
55787,382,86,1
55788,97,75,0
55789,380,114,1
55790,247,71,1
55791,146,65,0
55792,107,64,0
55793,160,81,0
55794,153,92,0
55795,154,99,0
55796,113,81,0
55797,175,68,0
55798,216,60,1
55799,154,69,0
55800,354,94,1
55801,392,108,1
55802,237,40,1
55803,94,43,0
55804,249,59,1
55805,131,115,0
55806,276,56,1
55807,308,59,1
55808,156,78,0
55809,162,106,0
55810,361,94,1
55811,149,106,0
55812,97,97,0
55813,337,82,1
55814,263,111,1
55815,342,117,1
55816,292,57,1
55817,177,72,0
55818,361,68,1
55819,348,111,1
55820,242,47,1
55821,132,61,0
55822,99,94,0
55823,307,53,1
55824,84,90,0
55825,372,72,1
55826,325,115,1
55827,168,71,0
55828,150,45,0
55829,352,79,1
55830,104,49,0
55831,176,63,0
55832,374,50,1
55833,397,43,1
55834,214,85,1
55835,120,75,0
55836,117,73,0
55837,164,53,0
55838,165,102,0
55839,89,118,0
55840,141,50,0
55841,337,61,1
55842,148,59,0
55843,361,90,1
55844,284,72,1
55845,139,45,0
55846,209,114,1
55847,162,67,0
55848,347,50,1
55849,178,59,0
55850,307,78,1
55851,170,113,0
55852,247,84,1
55853,141,91,0
55854,332,90,1
55855,207,78,1
55856,290,40,1
55857,175,110,0
55858,394,57,1
55859,148,95,0
55860,110,51,0
55861,82,87,0
55862,212,55,1
55863,96,98,0
55864,145,52,0
55865,262,52,1
55866,153,51,0
55867,141,90,0
55868,105,53,0
55869,92,111,0
55870,228,102,1
55871,178,74,0
55872,201,106,1
55873,102,65,0
55874,82,113,0
55875,342,119,1
55876,84,70,0
55877,363,89,1
55878,157,41,0
55879,166,115,0
55880,162,67,0
55881,115,97,0
55882,261,104,1
55883,121,50,0
55884,131,74,0
55885,83,55,0
55886,231,61,1
55887,144,93,0
55888,124,69,0
55889,111,87,0
55890,89,67,0
55891,155,103,0
55892,240,119,1
55893,141,55,0
55894,107,60,0
55895,318,98,1
55896,104,113,0
55897,359,61,1
55898,270,45,1
55899,176,91,0
55900,245,50,1
55901,123,88,0
55902,154,59,0
55903,368,74,1
55904,221,87,1
55905,100,78,0
55906,162,118,0
55907,300,116,1
55908,136,107,0
55909,131,71,0
55910,115,49,0
55911,296,70,1
55912,97,119,0
55913,135,100,0
55914,80,95,0
55915,122,75,0
55916,102,92,0
55917,216,41,1
55918,123,97,0
55919,167,68,0
55920,91,68,0
55921,214,99,1
55922,114,90,0
55923,81,43,0
55924,342,94,1
55925,341,116,1
55926,339,69,1
55927,309,116,1
55928,250,98,1
55929,132,53,0
55930,255,61,1
55931,347,64,1
55932,83,115,0
55933,88,87,0
55934,163,63,0
55935,96,113,0
55936,113,106,0
55937,110,64,0
55938,138,80,0
55939,276,59,1
55940,146,118,0
55941,111,43,0
55942,126,96,0
55943,151,84,0
55944,156,53,0
55945,118,74,0
55946,170,78,0
55947,349,64,1
55948,347,98,1
